tune,max_betx,min_betx,max_dx,min_dx,sigma_xMAX,sigma_yMAX,beta_x_at_teca,alpha_teca,gamma_teca,dx_at_teca,dpx_teca,EpsilonBetaTeca,D_xDeltaPTeca,beta_tpst,dispersion_tpst,dpx_tpst,EpsilonBetaTPST,D_xDeltaPTPST,beta_tcsm,dispersion_tcsm,EpsilonBetaTCSM,D_xDeltaPTCSM,mu_x_teca,mu_x_tpst,mu_x_tcsm,delta_mu_xtpst,delta_mu_x_tcsm,EasyDeltaXtpst,EasyDeltaXtcsm,ErrorEasyDeltaXtpst,ErrorEasyDeltaXtcsm,x_NONchanneledTPST,x_NONchanneledTCSM,delta_mu_TCSM_TPST,ratioDxBetaTECA,ratioDxBetaTPST,ratioDxBetaTCSM,Dx_BetaTECA,Dx_BetaTPST,Dx_BetaTCSM
18.1,109.48334663514045,37.06377470116993,81.34763433594541,-74.83769640004049,0.12203195547218466,0.001136483034183244,75.43953969536697,-1.388039193083454,0.038794679996112205,-61.820296443731365,-1.2225753516269555,1.7695703609950297e-06,0.008598935367879356,62.46804834519838,-55.7053775895579,-1.2179135935440935,1.4653006541032281e-06,0.0069819504578892445,39.938055811812696,-36.985113426651765,9.368190755900032e-07,0.0030777718841601674,0.0,12.0554460467552,3.1307988471153307,75.7466014724685,19.671389315929833,-0.004077627306079079,-0.006995001621450273,0.0007634310616980413,-0.00043967906435658213,-0.05066721775075095,-0.036867718691543934,-56.07521215653867,4859.335100438828,4764.858623612801,3285.3428846138777,-0.8194681024482442,-0.8917419235147227,-0.9260619395426974
18.2,108.37920094631689,37.057091953610254,42.608873081320844,-36.03472529925774,0.06393315592735388,0.0011302968847167123,74.67642601403294,-1.3738660810880634,0.038666928278298464,-29.78045831714356,-0.5892737267576879,1.751670154312811e-06,0.001995470319553031,61.778575645173454,-26.820921148892968,-0.5866346788314192,1.4491278293536857e-06,0.0016185640753690518,39.234609788958274,-17.627146725271228,9.203184813707166e-07,0.0006991116787670404,0.0,12.121849070463746,3.1490581929135057,76.16382397538634,19.786116169167638,-0.008189819579711835,-0.0075867275550273805,-0.00037832460587736133,-0.0006707804796824228,-0.04706926486658694,-0.03443854063983531,-56.377707806218694,1139.1815489006055,1116.9229122395193,759.6410296202982,-0.3987932993947423,-0.4341459942835117,-0.44927544380043777
18.3,108.10527447385634,36.78813537787365,29.83874341667367,-23.228271203984356,0.044786372780174985,0.0011292942330174928,74.26273395957996,-1.373352479615581,0.03886332860889719,-19.194803271693246,-0.3813958622506496,1.741966261618141e-06,0.0008289910634377628,61.24571488806345,-17.269756002281806,-0.3793969244809867,1.4366286199718827e-06,0.000671050062851284,38.8238138974619,-11.28816705648615,9.106825233976704e-07,0.0002867011098640632,0.0,12.188183287368323,3.166385415054389,76.58061415240444,19.894986316737473,-0.010860643093597327,-0.008082960258494365,-0.0014586695043550051,-0.0008936105380303491,-0.03503935626021489,-0.03157097695088297,-56.68562783566696,475.8938687295237,467.1005808476916,314.8200415600472,-0.2584715408153526,-0.28197492728830265,-0.29075368757689496
18.4,108.44900326110749,36.31220990324053,23.476853496800295,-16.839223852212434,0.0352512701217503,0.0011370907498120407,74.00857163439845,-1.3814249656261839,0.039297271537984096,-13.913634686172951,-0.27787292556072263,1.7360044262286497e-06,0.00043557576790561887,60.53311282383886,-12.50189043575644,-0.2761469697575112,1.4199132543012042e-06,0.0003516688450522313,38.544269969596,-8.138163710866301,9.041253167743906e-07,0.00014901684431593764,0.0,12.254058521117562,3.182877299749083,76.99452045320467,19.998607884338874,-0.011642481138482236,-0.008478990572383875,-0.002289599682429144,-0.0011054895073283342,-0.016792306789119457,-0.028308408850857822,-56.995912568865805,250.907060676036,247.66924598172125,164.81879397822715,-0.18800031373266002,-0.2065297793645432,-0.21113809438564393
18.6,107.91291211909108,35.82362307310973,17.12915389522844,-10.455632479434037,0.025741759223656124,0.0011247394452617095,72.94550145541872,-1.3510634932620997,0.0387326498064084,-8.63131161020181,-0.1743475892107046,1.7110681993113513e-06,0.00016762396525291025,61.268764160814015,-7.724769924212537,-0.17268333608606953,1.4371692822037387e-06,0.00013426215835954177,37.52411281429924,-4.9992356063602195,8.801956921655991e-07,5.623280245777462e-05,0.0,12.390105876312715,3.2215115384187296,77.84933119644751,20.241353965102068,-0.007408785149629279,-0.008957952734053334,-0.0026913188949739464,-0.0014865075757563714,0.02462917719215317,-0.02079282556462716,-57.60797723134544,97.96451440122223,93.42125525648986,63.88670492060877,-0.11832548187329839,-0.12608006755182943,-0.13322728324319424
18.7,107.19925951670491,35.711825172143975,15.322119013583903,-8.635667624527395,0.023037030650261036,0.0011222933786951227,72.75944517791348,-1.3610967072839557,0.03920568992251117,-7.121123606875505,-0.14474268352925837,1.7067039140110982e-06,0.00011409840320489913,60.572956328682785,-6.3507712496905695,-0.1428757498430334,1.4208478555134422e-06,9.074766479826672e-05,37.29384744539937,-4.105361825671296,8.747944029528839e-07,3.79214903692781e-05,0.0,12.45600959364665,3.2378987786882605,78.26341646488859,20.344318032388806,-0.0031522976838997446,-0.009037658961821236,-0.0021900470145173336,-0.001651066017397376,0.04037619484334566,-0.016648066282165717,-57.919098432499794,66.85307408520842,63.86867140357815,43.3490317739499,-0.09787215377278827,-0.1048449941130465,-0.11008147742551405
18.8,106.91827271473024,35.45876295523438,13.977777789064504,-7.278784009617331,0.02102565694714217,0.0011222481855187592,72.5318973620989,-1.3659174014899746,0.03950993220798598,-5.991509330389897,-0.12264963817372546,1.7013663699035836e-06,8.077091412633569e-05,60.09436198058832,-5.308174631063654,-0.12023973166339391,1.4096215625542381e-06,6.339761530620245e-05,37.01084177456256,-3.438592492527092,8.681559949094543e-07,2.6603816241743283e-05,0.0,12.522407067594715,3.2549812682535926,78.68060409763292,20.45165047983575,0.001611980817892281,-0.009010844624977631,-0.0013081722842294976,-0.001795669200476391,0.04882329939270087,-0.012321258921556624,-58.228953617797174,47.47414522535377,44.97491879403845,30.644050605810733,-0.08260516473846889,-0.08833065958464291,-0.09290770832698073
18.9,106.89564051404005,35.129956787377516,12.973652709809409,-6.264700689837867,0.01952387624919519,0.0011294784696396377,72.3703593981479,-1.3695654832535251,0.039736013981893484,-5.133159436380939,-0.10617369779138935,1.6975772058347479e-06,5.928598304844004e-05,59.573292110725724,-4.462211181611216,-0.10195019686277472,1.3973989296824072e-06,4.480048941591637e-05,36.70742104908202,-2.9338165018229185,8.610387149672633e-07,1.9366378349329054e-05,0.0,12.588997502971496,3.2724662674818523,79.099004142791,20.561511970082798,0.006060927231669735,-0.008879023648751986,-0.00019782737662519932,-0.0019186017124941045,0.048504546656626235,-0.007872185225661611,-58.53749217270821,34.92388024807826,32.05991393316607,22.49187871890913,-0.07092903060133632,-0.07490288052769586,-0.07992434276164675
19.1,106.36377083338127,34.64897654559968,11.399862209224846,-4.681968940342049,0.017172286515758212,0.0011202408930911015,71.28974928979133,-1.3744021275197442,0.04052449667605298,-3.7008513977170954,-0.07579736202337373,1.672229548263385e-06,3.0816677402965296e-05,59.518365366931626,-3.463245454939576,-0.07928205329731883,1.3961105239175192e-06,2.6986655432609166e-05,36.19790627132123,-2.090613522764334,8.490871276053134e-07,9.833996028521471e-06,0.0,12.721629491878552,3.3052184225486942,79.93235550675382,20.767299829577244,0.011154534417547119,-0.008312354692353028,0.0019330208229830822,-0.0020939378281910294,0.023545145612062647,0.0011501391748090992,-59.165055677176575,18.42849711331109,19.32988468340169,11.581845618430657,-0.051912812635561564,-0.058187845610151,-0.057755095200649184
19.2,106.05958141095415,34.42663502750428,10.76313847194636,-4.039275119439772,0.016221166987917215,0.0011179684219592312,71.07814979140845,-1.3765212012136756,0.04072715209788212,-3.2395658673557355,-0.06706541832357762,1.667266100683352e-06,2.361327077010672e-05,59.01113900219378,-2.975017648653977,-0.06867924284552747,1.3842126154072095e-06,1.9914142522055938e-05,35.887671316649744,-1.8230864696605558,8.418100076368174e-07,7.478199620683626e-06,0.0,12.78830111825761,3.3227266277212975,80.35126569002449,20.877307127072832,0.010944228984238264,-0.007886351226745612,0.0025834761662502457,-0.0021442858939906585,0.003448253656880909,0.005602057088235961,-59.47395856295165,14.162868638922422,14.38662117394268,8.883476738031309,-0.04557752103653262,-0.05041450985284962,-0.05079979844818608
19.3,106.08555983928696,34.100725155608366,10.25404642280526,-3.51438788470841,0.015461037987772996,0.001116439794030697,70.71768409038941,-1.3774411169466376,0.04097057289025323,-2.8298736279037904,-0.058999971266625394,1.6588107280332224e-06,1.801841568728706e-05,58.55764796396294,-2.582327131879961,-0.06001912680693347,1.3735751658221423e-06,1.5003930186097617e-05,35.57908445708835,-1.5858271146323433,8.345715467093322e-07,5.6584071843820725e-06,0.0,12.854895587261636,3.3398756725764724,80.76969107921,20.98505775373903,0.008851935261158862,-0.007372875750532167,0.0027866981434743936,-0.0021688858325156707,-0.017156505094087865,0.009935629098003537,-59.78463332547098,10.862249310776216,10.923268387075952,6.780014495692847,-0.040016491833736005,-0.044098887535051874,-0.044571892133565064
19.4,106.63643668444249,33.61445057611969,9.824592698960037,-3.065944335999412,0.014820134827082897,0.0011214725971011067,70.05608843487467,-1.3741708121264342,0.04122904212080409,-2.4720604574829026,-0.05185793275195111,1.6432918096027872e-06,1.3749936537263802e-05,57.89634810954266,-2.2487793553367497,-0.05259986006620736,1.3580631859394717e-06,1.1378269325224728e-05,35.22579678801027,-1.3795115102259587,8.262845477346556e-07,4.281867015403287e-06,0.0,12.921429468662271,3.356523648466271,81.18773578525611,21.089660071244094,0.005251111204862029,-0.006778878600928298,0.0025065022720078553,-0.0021674700132295285,-0.034593890970299905,0.014094066302983863,-60.09807571401201,8.367312766311057,8.378306284293796,5.18207320606741,-0.0352868753125001,-0.03884147150493761,-0.03916196753555054
19.6,106.73834241739279,32.971050093891925,9.137544901293138,-2.3306714143074405,0.01379497638568287,0.001113161108302343,71.27520685568663,-1.4043319472042994,0.04169960844808812,-1.878994672633016,-0.03986532253301966,1.6718884292630263e-06,7.943897204512324e-06,58.842400173911685,-1.7052177630227117,-0.04038040237961432,1.3802545420880618e-06,6.542477143488408e-06,34.99134372050506,-1.0406263255876491,8.207850285040647e-07,2.4365320863886166e-06,0.0,13.054941877073212,3.3937188131758136,82.02661898810989,21.323364183645214,-0.0038131747472657414,-0.005381003687475748,0.0007617901410803743,-0.0020870635455745414,-0.0487508631694369,0.02167507748346794,-60.703254804464684,4.751451750888676,4.740051160122167,2.9685386572283834,-0.026362528507808913,-0.028979405292490695,-0.029739535980661362
19.7,105.98722708660958,32.91106338798764,8.857256868871367,-2.0251652647725265,0.013377479489546146,0.0011112374270950056,70.57808782622901,-1.400106961635972,0.041943605943392734,-1.6296596856191858,-0.03476420075707161,1.6555362460763944e-06,5.975529054597953e-06,58.235522397850325,-1.4794756601808006,-0.03525307139557527,1.366019130132987e-06,4.9249085154016865e-06,34.64022470541544,-0.9001325365794564,8.125488992170443e-07,1.823036812670174e-06,0.0,13.121491565439083,3.410326982258198,82.44476301224772,21.427716387602807,-0.007712147329117875,-0.004595045369587341,-0.00040130847878161284,-0.0020090990599715406,-0.04303502205716933,0.02500033917030206,-61.017046624644905,3.6094220641558903,3.6052998137165386,2.243602587397282,-0.023090164891284484,-0.025405038012253037,-0.025985181800472996
19.8,105.76535396915642,32.68754458891064,8.610594022834965,-1.7515329385638745,0.013009970734767489,0.001111530925565594,70.14001110236008,-1.3989911302953846,0.0421610452603087,-1.4039801092261173,-0.03011477033128994,1.6452603670144246e-06,4.435110330980807e-06,57.92308152417163,-1.277578783304833,-0.030644131602116164,1.358690266358661e-06,3.6724669819889804e-06,34.33961223356632,-0.7752654857879843,8.05497491924824e-07,1.3523322902716784e-06,0.0,13.188119584285245,3.4273555645192513,82.8633992013084,21.534710125467555,-0.01026289285370683,-0.0037637960462328784,-0.0014975071322646141,-0.001907136000879769,-0.02970269273909302,0.027959135560421542,-61.32868907584085,2.695689034939187,2.7029464131154226,1.6788783377092003,-0.02001682188468995,-0.022056471266496624,-0.022576419340873538
